longitude,latitude,tipo,valor,via
-48.906819,-25.333014,maxweight,8.5,Estrada da Graciosa
-57.519650,-25.333978,maxheight,4.1,sendero vial senador doctor Jose Decoud
-48.898389,-25.334008,maxweight,8.5,Estrada da Graciosa
-48.896424,-25.336783,maxweight,8.5,Estrada da Graciosa
-57.584983,-25.339267,maxheight,5.2,Avenida Doctor Fernando de la Mora
-57.584840,-25.339435,maxheight,5.2,Ruta Nacional Mariscal López (Acceso Sur)
-57.584909,-25.339502,maxheight,5.2,Ruta Nacional Mariscal López (Acceso Sur)
-48.894814,-25.339685,maxweight,8.5,Estrada da Graciosa
-48.894767,-25.340124,maxweight,8.5,Estrada da Graciosa
-48.894763,-25.340552,maxweight,8.5,Estrada da Graciosa
-48.894571,-25.340672,maxweight,8.5,Estrada da Graciosa
-48.894244,-25.341041,maxweight,8.5,Estrada da Graciosa
-48.892759,-25.343131,maxweight,8.5,Estrada da Graciosa
-48.886298,-25.346695,maxweight,8.5,Estrada da Graciosa
-48.883964,-25.348402,maxweight,8.5,Estrada da Graciosa
-48.887392,-25.348929,maxweight,8.5,Estrada da Graciosa
-48.881666,-25.350160,maxweight,8.5,Estrada da Graciosa
-48.879295,-25.357588,maxweight,8.5,Estrada da Graciosa
-57.626254,-25.359321,maxheight,5,Avenida 1° de marzo
-48.874519,-25.364910,maxweight,8.5,Estrada da Graciosa
-48.874566,-25.365058,maxweight,8.5,Estrada da Graciosa
-48.874625,-25.365242,maxweight,8.5,Estrada da Graciosa
-49.115550,-25.369445,maxheight,6.6,Rodovia Régis Bittencourt
-49.118166,-25.369829,maxheight,6.6,Rodovia Régis Bittencourt
-49.128713,-25.371533,maxheight,4,Rua Luiz Berlesi
-48.869551,-25.373304,maxweight,8.5,Estrada da Graciosa
-51.447946,-25.377041,maxheight,5,Avenida Deputado Cezar Silvestri
-55.707988,-25.378646,maxheight,3.7,
-48.864263,-25.381412,maxweight,8.5,Estrada da Graciosa
-51.455837,-25.384090,maxheight,5,Avenida Deputado Cezar Silvestri
-48.862586,-25.384646,maxweight,8.5,Estrada da Graciosa
-48.860951,-25.387903,maxweight,8.5,Estrada da Graciosa
-51.460280,-25.388078,maxheight,5,Avenida Deputado Cezar Silvestri
-48.860738,-25.388253,maxweight,8.5,Estrada da Graciosa
-48.860568,-25.388550,maxweight,8.5,Estrada da Graciosa
-48.860530,-25.388698,maxweight,8.5,
-48.860405,-25.388808,maxweight,8.5,Estrada da Graciosa
-48.860346,-25.388901,maxweight,8.5,Estrada da Graciosa
-49.189829,-25.389191,maxheight,5.2,
-49.190847,-25.389194,maxheight,4.5,
-51.485802,-25.393987,maxheight,3.6,
-51.492066,-25.394035,maxheight,4.5,Alameda Don Ricardo
-48.841143,-25.405637,maxweight,8.5,Estrada da Graciosa
-51.556115,-25.410145,maxheight,5.5,BR-277;BR-373
-49.266588,-25.414382,maxheight,4,
-49.222019,-25.414898,maxheight,4.5,Rua Fúlvio José Alice
-49.275434,-25.427253,maxwidth,3,
-49.241063,-25.427725,maxheight,5,Rua Raphael Papa
-49.323663,-25.431029,maxheight,5,Marginal BR-277
-49.233050,-25.431585,maxweight,10,Rua Maria Ficinska
-48.803675,-25.432626,maxweight,8.5,Estrada da Graciosa
-49.184436,-25.433287,maxheight,5.5,Rodovia João Leopoldo Jacomel
-49.184452,-25.433371,maxheight,5.5,Rodovia João Leopoldo Jacomel
-49.233410,-25.436122,maxheight,5.5,Rua Governador Agamenon Magalhães
-49.234647,-25.436342,maxheight,5.5,Rua Governador Agamenon Magalhães
-49.263610,-25.436423,maxheight,3.6,Rua João Negrão
-49.263577,-25.436488,maxheight,3.6,Rua João Negrão
-49.235378,-25.436510,maxheight,5.5,Rua Governador Agamenon Magalhães
-49.263210,-25.437224,maxheight,3.6,Rua João Negrão
-49.091649,-25.439416,maxwidth,1,
-49.241621,-25.442798,maxwidth,1,
-49.240826,-25.443999,maxwidth,1,
-49.502693,-25.444195,maxheight,6.9,Rodovia do Café Governador Ney Braga
-49.249648,-25.444457,maxheight,4.7,Rua Chile
-49.249248,-25.444538,maxheight,4.7,Rua Pergentina Silva Soares
-49.142095,-25.444666,maxheight,5.5,Rodovia João Leopoldo Jacomel
-49.141236,-25.444695,maxheight,5.5,Rodovia João Leopoldo Jacomel
-49.495462,-25.445349,maxheight,6.9,Rodovia do Café Governador Ney Braga
-49.247108,-25.446666,maxheight,5,Rua Alberto Twardowski
-49.247522,-25.446797,maxheight,5,Rua Alberto Twardowski
-49.247862,-25.446897,maxheight,5,Rua Guabirotuba
-49.248380,-25.447021,maxheight,5,Rua Guabirotuba
-49.129090,-25.448805,maxheight,5.5,Rodovia João Leopoldo Jacomel
-49.129127,-25.448913,maxheight,5.5,Rodovia João Leopoldo Jacomel
-49.227994,-25.450592,maxheight,4,
-51.960094,-25.459739,maxheight,5.2,BR-277
-49.574593,-25.460972,maxweight,100,Rodovia do Café Governador Ney Braga
-49.574749,-25.460999,maxweight,100,Rodovia do Café Governador Ney Braga
-49.575504,-25.461108,maxheight,4,Rodovia do Café Governador Ney Braga
-49.576001,-25.461175,maxweight,100,Rodovia Engenheiro Adolar Schultze
-49.088554,-25.461495,maxheight,5.7,Rodovia João Leopoldo Jacomel
-49.089123,-25.461727,maxheight,5.7,Rodovia João Leopoldo Jacomel
-49.217916,-25.463139,maxheight,6,Rodovia do Café Governador Ney Braga
-49.574679,-25.466097,maxweight,50,Avenida Fritz Erwin Schmidt
-49.575290,-25.466952,maxweight,100,Rodovia Engenheiro Adolar Schultze
-49.210114,-25.472953,maxheight,4,Avenida Jornalista Aderbal Gaertner Stresser
-49.209732,-25.472954,maxheight,4,Avenida Jornalista Aderbal Gaertner Stresser
-49.209841,-25.472999,maxheight,4,Avenida Jornalista Aderbal Gaertner Stresser
-49.210305,-25.473037,maxheight,4,Avenida Jornalista Aderbal Gaertner Stresser
-49.210022,-25.473077,maxheight,4,Avenida Jornalista Aderbal Gaertner Stresser
-49.204526,-25.476686,maxheight,6,Rodovia do Café Governador Ney Braga
-54.621207,-25.479305,maxheight,5,Av. Paraná
-54.619845,-25.481022,maxheight,5,Av. Paraná
-54.615243,-25.487765,maxheight,5,Av. Paraná
-54.650614,-25.503378,maxheight,5,Juan Martincich
-54.650479,-25.503391,maxheight,5,Juan Martincich
-57.565279,-25.505212,maxheight,4,Dr. Gaspar Rodriguez de Francia
-57.563383,-25.505735,maxheight,4,
-57.561276,-25.506303,maxheight,4,
-54.639875,-25.506402,maxheight,5,Avenida San Blás
-54.638644,-25.506848,maxheight,5,Avenida San Blás
-54.640206,-25.506873,maxheight,5,Monseñor Rodríguez
-54.638630,-25.506988,maxheight,5,Ruta Nacional Mariscal Estigarribia
-54.638674,-25.507094,maxheight,5,Ruta Nacional Mariscal Estigarribia
-54.637413,-25.507161,maxheight,5,Avenida San Blás
-54.638734,-25.507204,maxheight,5,Monseñor Rodríguez
-54.637586,-25.507665,maxheight,5,Monseñor Rodríguez
-54.605674,-25.509514,maxheight,5.4,Ruta Nacional Mariscal Estigarribia
-48.509839,-25.510617,maxweight,12,
-49.199958,-25.517942,maxheight,4.4,Rua Arlindo João da Costa
-49.296031,-25.523909,maxheight,4.5,Rua Marechal Octávio Saldanha Mazza
-49.255339,-25.531232,maxheight,30,Rua dos Pioneiros
-49.174844,-25.535511,maxheight,4.3,Avenida Rocha Pombo
-49.174493,-25.535827,maxheight,4.3,Avenida Rocha Pombo
-49.174214,-25.536077,maxheight,4.3,Avenida Rocha Pombo
-49.174001,-25.536268,maxheight,4.3,Avenida Rocha Pombo
-49.173789,-25.536458,maxheight,4.3,Avenida Rocha Pombo
-49.173513,-25.536706,maxheight,4.3,Avenida Rocha Pombo
-49.173259,-25.536939,maxheight,4.3,Avenida Rocha Pombo
-49.173002,-25.537175,maxheight,4.3,Avenida Rocha Pombo
-49.198409,-25.547419,maxwidth,0.8,
-49.187787,-25.550794,maxheight,5.5,Alameda Arpo
-49.188074,-25.550900,maxheight,5.5,Rua Professor João Clímaco de Carvalho
-49.305792,-25.554795,maxheight,5.5,Rua Hasdrúbal Bellegard
-49.305812,-25.554900,maxheight,5.5,Rua Hasdrúbal Bellegard
-49.186421,-25.555092,maxheight,40,Marginal Norte da BR-376
-49.186231,-25.556307,maxheight,40,Marginal Sul da BR-376
-48.565171,-25.556677,maxheight,5.5,
-49.185543,-25.557589,maxheight,40,Marginal Norte da BR-376
-49.185389,-25.558674,maxheight,6.5,
-49.185174,-25.559018,maxheight,6.5,
-49.184823,-25.560505,maxheight,40,Marginal Sul da BR-376
-49.183934,-25.562120,maxheight,40,Marginal Norte da BR-376
-49.182874,-25.565298,maxheight,40,Marginal Norte da BR-376
-49.180498,-25.566903,maxheight,40,102A
-49.181838,-25.569029,maxheight,5.3,Rodovia Henrique Herwig
-49.181713,-25.569040,maxheight,5.3,Rodovia Henrique Herwig
-49.220830,-25.576046,maxheight,6,Pátio Trans Piá
-48.571740,-25.578500,maxheight,6,Rodovia Engenheiro Argus Thá Heyn
-48.569921,-25.581291,maxheight,6,Rodovia Engenheiro Argus Thá Heyn
-48.567444,-25.585518,maxheight,6,Rodovia Engenheiro Argus Thá Heyn
-53.977739,-25.601909,maxheight,5.2,Ruta Provincial 19
-53.970334,-25.601997,maxweight,45,Puente Internacional Comandante Andresito
-53.969760,-25.602211,maxweight,45,Ponte Internacional sobre o Rio Santo Antônio
-53.563004,-25.604176,maxheight,5.5,Rodovia Deputado Arnaldo Faivro Busato
-49.179123,-25.637773,maxheight,8,
-49.180643,-25.639581,maxheight,8,
-54.455744,-25.686943,maxheight,5.2,Acceso a las Cataratas del Iguazú
-54.455617,-25.686971,maxheight,5.2,Acceso a las Cataratas del Iguazú
-49.134059,-25.728358,maxheight,6,Rodovia Henrique Herwig
-53.979653,-25.864507,maxheight,5.2,Ruta Nacional 101
-48.859582,-26.051405,maxheight,5.9,Rodovia Governador Mário Covas
-48.859484,-26.051434,maxheight,5.9,Rodovia Governador Mário Covas
-53.731354,-26.056515,maxheight,5.2,Vuelta de Obligado
-48.859877,-26.059810,maxheight,5.9,Rodovia Governador Mário Covas
-48.859928,-26.060375,maxheight,5.9,Rodovia Governador Mário Covas
-48.860122,-26.062556,maxheight,5.9,Rodovia Governador Mário Covas
-48.860120,-26.063598,maxheight,5.9,Rodovia Governador Mário Covas
-48.860446,-26.066207,maxheight,5.9,Rodovia Governador Mário Covas
-48.860358,-26.066289,maxheight,5.9,Rodovia Governador Mário Covas
-48.860194,-26.066565,maxheight,6.3,
-48.869838,-26.102406,maxwidth,3.2,
-49.788780,-26.119211,maxheight,6,
-49.812405,-26.139085,maxheight,5.5,BR-116
-49.813435,-26.139798,maxheight,5.5,BR-116
-48.902858,-26.140637,maxheight,4.6,
-48.907930,-26.146742,maxheight,6,Rodovia Governador Mário Covas
-48.908902,-26.148112,maxheight,6,Rodovia Governador Mário Covas
-48.909111,-26.148661,maxheight,6,Rodovia Governador Mário Covas
-49.826570,-26.148859,maxheight,5.9,BR-116
-48.909200,-26.149259,maxheight,6,Rodovia Governador Mário Covas
-48.909139,-26.149854,maxheight,6,Rodovia Governador Mário Covas
-48.909060,-26.150284,maxheight,6,Rodovia Governador Mário Covas
-49.831200,-26.152058,maxheight,5.9,BR-116
-48.908322,-26.153912,maxheight,6,Rodovia Governador Mário Covas
-48.907537,-26.158166,maxheight,6,Rodovia Governador Mário Covas
-48.907444,-26.159709,maxheight,6,Rodovia Governador Mário Covas
-48.907416,-26.160901,maxheight,6,Rodovia Governador Mário Covas
-48.907356,-26.163547,maxheight,6,Rodovia Governador Mário Covas
-48.907224,-26.166192,maxheight,6.5,Marginal da BR-101
-48.961021,-26.168711,maxweight,5,Estrada João Fleith
-48.952705,-26.175936,maxweight,45,Rodovia Vereador Arno Krelling
-49.001292,-26.176164,maxweight,45,Estrada Dona Francisca
-48.909689,-26.181526,maxheight,4.7,
-48.938148,-26.185110,maxweight,45,Rodovia Vereador Arno Krelling
-48.911214,-26.186321,maxheight,6.1,Rodovia Governador Mário Covas
-48.911843,-26.188543,maxheight,6.1,
-48.911686,-26.188875,maxheight,6.1,Rodovia Governador Mário Covas
-48.931933,-26.190031,maxweight,45,Rodovia Vereador Arno Krelling
-48.928970,-26.191986,maxweight,45,Rodovia Vereador Arno Krelling
-58.156037,-26.195229,maxheight,2.7,
-48.921965,-26.197079,maxweight,45,Rodovia Vereador Arno Krelling
-51.089550,-26.197263,maxheight,4.2,
-49.261662,-26.199336,maxweight,5,Rua Coronel Bueno Franco
-48.915548,-26.201872,maxweight,45,Rodovia Vereador Arno Krelling
-48.913680,-26.203049,maxheight,5.5,SC-418
-48.913799,-26.203189,maxheight,5.5,SC-418
-51.097872,-26.216512,maxwidth,2,
-51.080829,-26.229152,maxwidth,23,Rua Coronel Amazonas
-51.080868,-26.229169,maxwidth,23,Rua Coronel Amazonas
-48.817574,-26.234638,maxheight,5.5,Rua Tuiuti
-48.817867,-26.234707,maxheight,5.5,Rua Tuiuti
-51.085057,-26.248566,maxweight,23,Avenida dos Ferroviários
-48.904668,-26.256568,maxheight,5.5,Rua Hans Dieter Schmidt
-48.904649,-26.256633,maxheight,5.4,Rua Hans Dieter Schmidt
-48.904981,-26.256640,maxheight,5.4,Rodovia Rodolfo Jahn
-48.884108,-26.296325,maxheight,5.2,Rua XV de Novembro
-48.883963,-26.296626,maxheight,5.3,Rua XV de Novembro
-48.849295,-26.300508,maxweight,5,Rua XV de Novembro
-48.881143,-26.305053,maxheight,6.6,Rodovia Governador Mário Covas
-48.881205,-26.305132,maxheight,6.3,Rodovia Governador Mário Covas
-48.880803,-26.305566,maxheight,6.6,Rodovia Governador Mário Covas
-48.880846,-26.305672,maxheight,6.3,Rodovia Governador Mário Covas
-48.846048,-26.305873,maxheight,4.2,Avenida Juscelino Kubitschek
-48.879862,-26.307321,maxheight,7,Avenida Victor Schöpping
-48.879111,-26.307833,maxheight,6.3,Avenida Brigadeiro Eduardo Gomes
-48.878605,-26.308402,maxheight,6.6,Rodovia Governador Mário Covas
-48.878295,-26.308712,maxheight,6.3,Rodovia Governador Mário Covas
-48.826757,-26.310214,maxweight,5,Avenida Ministro Luiz Galotti
-48.876257,-26.311148,maxheight,6.3,Rodovia Governador Mário Covas
-48.875469,-26.311775,maxheight,6.3,Rodovia Governador Mário Covas
-48.871763,-26.318521,maxheight,5.2,
-48.871905,-26.318633,maxheight,5.2,
-48.871618,-26.318656,maxheight,5.2,
-48.871739,-26.318766,maxheight,5.2,
-48.841077,-26.319817,maxweight,5,Rua Waldemaro Scholz Maia
-70.620907,-26.341607,maxweight,45,Ruta 5 Norte
-48.857421,-26.348547,maxheight,4.6,
-48.857135,-26.348575,maxheight,4.6,
-48.714022,-26.366970,maxweight,16,Rua João Martinho Corrêa
-48.690764,-26.381382,maxwidth,12,Rua Maria Marques da Silva Ribeiro
-48.845622,-26.386102,maxheight,5.5,Rodovia Governador Mário Covas
-48.845302,-26.386285,maxheight,5.5,Rodovia Governador Mário Covas
-48.839317,-26.398925,maxheight,6,
-50.156535,-26.399058,maxweight,7,Avenida Papa João XXIII
-50.156373,-26.399733,maxweight,7,Avenida Papa João XXIII
-54.753563,-26.402442,maxheight,5,
-50.150009,-26.403310,maxweight,7,Rua Tenente Ary Rauen
-50.150083,-26.403412,maxweight,7,Rua Tenente Ary Rauen
-50.147980,-26.404529,maxweight,7,Rua Tenente Ary Rauen
-50.148034,-26.404616,maxweight,7,Rua Tenente Ary Rauen
-54.663541,-26.405086,maxheight,1.5,
-50.144044,-26.406356,maxweight,7,Rua Tenente Ary Rauen
-50.144079,-26.406432,maxweight,7,Rua Tenente Ary Rauen
-50.139881,-26.407967,maxweight,7,Rua Tenente Ary Rauen
-50.137900,-26.408595,maxweight,7,Rua Tenente Ary Rauen
-50.136064,-26.409362,maxweight,7,Rua Tenente Ary Rauen
-48.833978,-26.416971,maxheight,2.3,
-49.237239,-26.430033,maxweight,6,Rua Jorge Lacerda
-48.806925,-26.437513,maxheight,5.7,Rodovia Governador Mário Covas
-48.806060,-26.437599,maxheight,5.7,Rodovia Governador Mário Covas
-48.806301,-26.437638,maxheight,5.7,Rodovia Governador Mário Covas
-48.805839,-26.437732,maxheight,5.7,Rodovia Governador Mário Covas
-48.764483,-26.455414,maxheight,5.7,
-49.031671,-26.476062,maxheight,2.8,
-49.000880,-26.479005,maxheight,6,
-49.001294,-26.479128,maxheight,6,
-49.113760,-26.481480,maxweight,23,Rua Cabo João Alves
-49.090940,-26.493809,maxweight,5,Rua Acre
-49.085375,-26.509294,maxweight,23,Rua Adolfo Antônio Emmendoerfer
-49.082774,-26.513195,maxweight,23,Rua Adolfo Antônio Emmendoerfer
-48.714163,-26.513453,maxweight,30,Avenida Nossa Senhora das Graças
-49.081410,-26.515863,maxweight,23,Rua Adolfo Antônio Emmendoerfer
-49.079196,-26.520152,maxweight,23,Rua Adolfo Antônio Emmendoerfer
-48.716456,-26.522855,maxheight,5,
-48.714928,-26.524006,maxweight,30,Avenida Nossa Senhora das Graças
-49.076424,-26.525866,maxweight,23,Rua Adolfo Antônio Emmendoerfer
-48.713915,-26.549353,maxheight,5.1,Rua Maringá
-48.976822,-26.572483,maxweight,45,Rodovia Guilherme Jensen
-48.722279,-26.591642,maxheight,5.9,Rodovia Governador Mário Covas
-48.721948,-26.591663,maxheight,5.5,Rodovia Governador Mário Covas
-48.722037,-26.592915,maxheight,5.5,Rodovia Governador Mário Covas
-49.007783,-26.606805,maxweight,45,Rodovia Guilherme Jensen
-53.734162,-26.613154,maxweight,30,Ponte Internacional Peperi-Guaçu
-48.687766,-26.645044,maxheight,2.9,Rua Ormélio Gonçalves
-48.687738,-26.645090,maxheight,2.9,Rua Ormélio Gonçalves
-49.153666,-26.688857,maxweight,1,Rua Richard Passold
-49.162148,-26.697790,maxweight,10,Rua Alwin Jandre
-49.161583,-26.697813,maxweight,10,Rua Alwin Jandre
-49.161059,-26.697873,maxweight,10,Rua Alwin Jandre
-48.909969,-26.710384,maxweight,10,Rua Júlio Grothe
-48.914327,-26.711274,maxweight,10,Rua Professor Simão Hess
-48.702556,-26.715122,maxheight,5.2,
-49.170440,-26.717210,maxheight,5,Rua Luiz Abry
-49.170492,-26.717524,maxheight,5,Rua Luiz Abry
-49.170508,-26.717624,maxheight,5,Rua Luiz Abry
-48.863811,-26.725805,maxweight,10,Rua Antônio Schmitt
-49.129399,-26.732944,maxweight,10,Rua Doutor Wunderwald
-49.174955,-26.734689,maxheight,2.8,
-49.173977,-26.738069,maxheight,3.5,Rua Hermann Weege
-49.173684,-26.738462,maxheight,3.5,Rua Hermann Weege
-49.178233,-26.738985,maxheight,4.6,Avenida 21 de Janeiro
-49.178137,-26.739119,maxheight,4.6,Avenida 21 de Janeiro
-49.178935,-26.753100,maxheight,5,Rua Hermann Guenther
-49.169840,-26.762277,maxweight,45,Rua XV de Novembro
-53.500356,-26.762677,maxweight,57,SC-163
-48.686448,-26.764589,maxheight,5.4,
-53.501743,-26.767544,maxweight,57,SC-163
-53.503805,-26.772252,maxweight,57,SC-163
-51.261048,-26.775031,maxweight,16,Rua Sérgio João Bertotto
-51.019859,-26.776851,maxheight,2.7,Rua José Boiteux
-50.990782,-26.784914,maxheight,5,
-50.990319,-26.784961,maxheight,5,
-51.002569,-26.790457,maxheight,4.5,Rua Henriqueta Tedesco
-51.002530,-26.790548,maxheight,4.5,Rodovia Comendador Primo Tedesco
-51.017313,-26.793018,maxweight,36,Rodovia Municipal Honorino Moro
-49.104128,-26.793662,maxweight,9,Rua Thekla Georg
-48.679379,-26.798468,maxheight,5.8,
-65.270795,-26.803194,maxheight,3,
-55.022394,-26.804703,maxheight,4,Avenida San Martín
-48.644668,-26.804976,maxheight,4.7,Estrada Geral Santa Lídia
-48.679800,-26.805200,maxheight,5.5,Rodovia Governador Mário Covas
-48.680319,-26.806006,maxheight,6.2,Rodovia Governador Mário Covas
-55.024214,-26.806737,maxweight,4,Avenida San Martín
-49.089702,-26.811358,maxweight,4,
-49.088337,-26.813737,maxweight,45,Rua Felippe Jensen
-53.513376,-26.815060,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.271141,-26.815207,maxweight,14,Rua Nicarágua
-53.514333,-26.815430,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.270861,-26.815612,maxweight,14,Rua Marechal Deodoro da Fonseca
-53.515254,-26.815778,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.273149,-26.816050,maxweight,14,Rua Nicarágua
-49.270742,-26.816081,maxweight,14,Rua Japão
-49.270624,-26.816093,maxweight,14,Rua Marechal Deodoro da Fonseca
-53.515593,-26.816133,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.270695,-26.816178,maxweight,14,Rua Japão
-49.270997,-26.816251,maxweight,14,Rua Japão
-53.515816,-26.816461,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.270443,-26.816483,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.270285,-26.816908,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.270261,-26.817099,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.272982,-26.817142,maxweight,14,Rua Japão
-49.275049,-26.817433,maxweight,14,Rua Nicarágua
-49.270477,-26.818327,maxweight,14,Rua Marechal Deodoro da Fonseca
-53.517047,-26.818356,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.278045,-26.819883,maxweight,14,Avenida 7 de Setembro
-49.279291,-26.820151,maxweight,14,Rua Ruy Barbosa
-49.279168,-26.820159,maxweight,14,Avenida Getúlio Vargas
-53.518404,-26.820230,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.523799,-26.820276,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.518769,-26.820376,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.277695,-26.820475,maxweight,14,Avenida 7 de Setembro
-49.280294,-26.820656,maxweight,14,Rua Ruy Barbosa
-49.278870,-26.820668,maxweight,14,Avenida Getúlio Vargas
-48.684903,-26.820965,maxheight,6.3,Rodovia Governador Mário Covas
-48.684792,-26.821088,maxheight,6.1,Rodovia Governador Mário Covas
-49.278563,-26.821190,maxweight,14,Avenida Getúlio Vargas
-49.343959,-26.821209,maxweight,20,Rua Kaspereit
-49.278213,-26.821778,maxweight,14,Avenida Getúlio Vargas
-49.276879,-26.821841,maxweight,14,Avenida 7 de Setembro
-49.270727,-26.821997,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.277895,-26.822311,maxweight,14,Avenida Getúlio Vargas
-49.277602,-26.822803,maxweight,14,Avenida Getúlio Vargas
-49.290187,-26.823113,maxweight,14,Rua Ruy Barbosa
-49.087738,-26.823425,maxweight,45,Rua Carlos Pagel
-53.533895,-26.824226,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.271140,-26.824531,maxweight,14,Rua Honduras
-49.280189,-26.824619,maxheight,3.5,Rua Professor Julius Scheidemantel
-49.271051,-26.824638,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.271190,-26.824673,maxweight,14,Rua Honduras
-49.271825,-26.824704,maxweight,14,Rua Honduras
-49.271165,-26.825044,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.281760,-26.825223,maxheight,3.5,
-49.271209,-26.825416,maxweight,14,Rua Marechal Deodoro da Fonseca
-49.299242,-26.825978,maxweight,14,Rua Ruy Barbosa
-49.299240,-26.826053,maxweight,14,Rua Ruy Barbosa
-49.294955,-26.827238,maxweight,14,Rua Marechal Floriano Peixoto
-49.294964,-26.827343,maxweight,14,Rua Marechal Floriano Peixoto
-49.268124,-26.827532,maxweight,14,Avenida Nereu Ramos
-49.286104,-26.827880,maxweight,14,Rua Marechal Floriano Peixoto
-49.276420,-26.828596,maxweight,14,Rua Marechal Floriano Peixoto
-49.275354,-26.828600,maxweight,14,Rua Marechal Floriano Peixoto
-49.275163,-26.828674,maxweight,14,Rua Blumenau
-65.216364,-26.828712,maxheight,3.5,24 de Setiembre de 1812
-65.216337,-26.828787,maxheight,3.5,24 de Setiembre de 1812
-49.274886,-26.828864,maxweight,14,Rua Blumenau
-49.274642,-26.829158,maxweight,14,Rua Blumenau
-53.543657,-26.829190,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.265031,-26.829590,maxweight,14,Avenida Nereu Ramos
-49.264485,-26.830256,maxweight,14,Avenida Nereu Ramos
-53.552707,-26.831757,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.559368,-26.833207,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.733239,-26.833214,maxheight,5.5,Rodovia Ingo Hering
-49.273007,-26.833487,maxweight,14,Rua Blumenau
-53.563303,-26.833783,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.740471,-26.833851,maxheight,5.5,Rodovia Ingo Hering
-48.738912,-26.834732,maxheight,5.5,
-53.569571,-26.835066,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.574788,-26.837512,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.273260,-26.837743,maxweight,14,Rua Blumenau
-49.273308,-26.837895,maxweight,14,Rua Blumenau
-53.575419,-26.840705,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.715849,-26.841213,maxheight,6.3,Rodovia Governador Mário Covas
-48.716209,-26.841689,maxheight,6.4,Rodovia Governador Mário Covas
-53.575260,-26.842684,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.575915,-26.842714,maxheight,3.5,Avenida Assis Brasil
-53.575291,-26.843217,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.648206,-26.843722,maxwidth,1,
-53.648226,-26.843814,maxwidth,3,
-53.575401,-26.843861,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.721066,-26.845834,maxheight,5.4,Rodovia Governador Mário Covas
-48.722017,-26.846747,maxheight,5,Marginal da BR-101
-53.576241,-26.846785,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.722437,-26.846871,maxheight,5.3,Rodovia Governador Mário Covas
-48.724197,-26.848228,maxheight,5.8,Marginal da BR-101
-48.724604,-26.848603,maxheight,5.8,Marginal da BR-101
-49.153324,-26.848783,maxheight,5.5,Rua Werner Duwe
-48.723954,-26.849262,maxheight,5.6,Rodovia Governador Mário Covas
-48.724747,-26.849628,maxheight,4.8,Marginal da BR-101
-48.724789,-26.849693,maxheight,5.6,Rodovia Governador Mário Covas
-49.152662,-26.849698,maxheight,5.5,Rua Werner Duwe
-53.577145,-26.849775,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.151765,-26.850623,maxweight,45,Rua Werner Duwe
-48.726816,-26.853055,maxheight,5.3,Rodovia Governador Mário Covas
-49.126936,-26.853938,maxweight,9,Rua Oscar Holz
-49.126876,-26.853980,maxweight,9,Rua Oscar Holz
-49.034320,-26.855580,maxheight,3.7,Rua Albertina dos Santos Deschamps
-49.126490,-26.859022,maxweight,9,Rua Oscar Holz
-49.055168,-26.859876,maxheight,3.5,Rua Samuel Morse
-49.123392,-26.859909,maxweight,15,Rua Berta Mette
-53.576973,-26.860396,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.122010,-26.860413,maxweight,15,Rua Francisca Krenkel
-49.121888,-26.861148,maxweight,15,
-49.122004,-26.861148,maxweight,15,
-49.080948,-26.861179,maxheight,5.5,Rua 1º de Janeiro
-49.069215,-26.861515,maxheight,5.5,Rodovia Ingo Hering
-49.082032,-26.861572,maxheight,5.5,Rodovia Ingo Hering
-49.081938,-26.861653,maxheight,5.5,Rodovia Ingo Hering
-49.121930,-26.861787,maxweight,15,Rua Francisca Krenkel
-49.051141,-26.861967,maxweight,4,
-49.070319,-26.862199,maxheight,6,
-49.068885,-26.862413,maxheight,6,
-49.085515,-26.862559,maxheight,5.5,Marginal da BR-470
